index,falha
15235,peca1
5542,peca1
24530,peca1
19034,peca1
17414,peca1
22237,peca1
15843,peca1
15637,peca1
6825,peca1
32717,peca1
35403,peca1
30860,peca1
1016,peca1
19468,peca1
6501,peca1
32212,peca1
13942,peca1
18810,peca1
18695,peca1
8870,peca1
1074,peca1
34427,peca1
35670,peca1
35522,peca1
33961,peca1
23742,peca1
24961,peca1
33117,peca1
8989,peca1
5720,peca1
24154,peca1
20031,peca1
16138,peca1
4243,peca1
22674,peca1
580,peca1
14099,peca1
23375,peca1
6002,peca1
31425,peca1
3501,peca1
28975,peca1
33133,peca1
19906,peca1
22949,peca1
27562,peca1
22566,peca1
30398,peca1
27208,peca1
19042,peca1
2877,peca1
21699,peca1
14313,peca1
25453,peca1
5260,peca1
4692,peca1
25612,peca1
31204,peca1
18000,peca1
33583,peca1
6751,peca1
24916,peca1
3133,peca1
27501,peca1
29785,peca1
3160,peca1
13277,peca1
2188,peca1
14439,peca1
20357,peca1
31652,peca1
17027,peca1
21849,peca1
11114,peca1
16565,peca1
29009,peca1
31477,peca1
12715,peca1
36594,peca1
16496,peca1
2910,peca1
26229,peca1
23431,peca1
5192,peca1
1228,peca1
1414,peca1
33524,peca1
31327,peca1
22795,peca1
2262,peca1
7444,peca1
10843,peca1
14535,peca1
19877,peca1
34685,peca1
26985,peca1
10288,peca1
32786,peca1
4712,peca1
24195,peca1
30430,peca1
13550,peca1
7135,peca1
29071,peca1
11842,peca1
33236,peca1
23112,peca1
22130,peca1
23298,peca1
26400,peca1
8357,peca1
24776,peca1
7154,peca1
8052,peca1
13255,peca1
25758,peca1
880,peca1
33269,peca1
33065,peca1
2000,peca1
22015,peca1
17781,peca1
35708,peca1
24547,peca1
36393,peca1
10806,peca1
33891,peca1
5640,peca1
34820,peca1
19998,peca1
17850,peca1
22477,peca1
2883,peca1
12408,peca1
14194,peca1
18612,peca1
4310,peca1
14881,peca1
19763,peca1
23915,peca1
4801,peca1
9029,peca1
35084,peca1
23858,peca1
33639,peca1
4665,peca1
5964,peca1
14148,peca1
8735,peca1
16237,peca1
18222,peca1
1363,peca1
3756,peca1
32743,peca1
29591,peca1
6470,peca1
1785,peca1
28562,peca1
2468,peca1
15999,peca1
27683,peca1
20309,peca1
22902,peca1
3354,peca1
31305,peca1
12015,peca1
29763,peca1
31808,peca1
10140,peca1
30390,peca1
12944,peca1
13090,peca1
22945,peca1
14476,peca1
31990,peca1
4645,peca1
2685,peca1
30461,peca1
12272,peca1
20016,peca1
26394,peca1
9767,peca1
35578,peca1
6273,peca1
36348,peca1
30732,peca1
3103,peca1
11218,peca1
25985,peca1
2346,peca1
751,peca1
20252,peca1
5671,peca1
2061,peca1
14878,peca1
36135,peca1
30788,peca1
6507,peca1
15735,peca1
106,peca1
16649,peca1
10670,peca1
31753,peca1
34545,peca1
5930,peca1
15236,peca1
22847,peca1
2548,peca1
22817,peca1
14274,peca1
874,peca1
5181,peca1
10808,peca1
18028,peca1
13122,peca1
23567,peca1
26080,peca1
12309,peca1
24127,peca1
12743,peca1
3793,peca1
6421,peca1
19083,peca1
11736,peca1
8607,peca1
35348,peca1
6903,peca1
24039,peca1
28565,peca1
14180,peca1
7515,peca1
29648,peca1
20681,peca1
35402,peca1
35179,peca1
3171,peca1
29341,peca1
3833,peca1
15851,peca1
29117,peca1
7178,peca1
9942,peca1
3709,peca1
33806,peca1
27609,peca1
10813,peca1
30050,peca1
24847,peca1
18112,peca1
1461,peca1
22554,peca1
16033,peca1
14458,peca1
36574,peca1
22466,peca1
24976,peca1
26123,peca1
7939,peca1
20406,peca1
28579,peca1
9739,peca1
15487,peca1
2121,peca1
14591,peca1
32865,peca1
31801,peca1
11309,peca1
23244,peca1
14841,peca1
33027,peca1
1105,peca1
49,peca1
28352,peca1
23737,peca1
29380,peca1
15712,peca1
9397,peca1
26356,peca1
4201,peca1
17215,peca1
35226,peca1
4026,peca1
31271,peca1
32462,peca1
17845,peca1
17971,peca1
33988,peca1
11549,peca1
6983,peca1
24054,peca1
28017,peca1
11868,peca1
2822,peca1
18909,peca1
4570,peca1
34498,peca1
34057,peca1
27156,peca1
3755,peca1
33780,peca1
23723,peca1
31539,peca1
29276,peca1
27400,peca1
29346,peca1
25268,peca1
7573,peca1
5273,peca1
8865,peca1
36336,peca1
28752,peca1
19058,peca1
34261,peca1
258,peca1
16166,peca1
31412,peca1
3141,peca1
27118,peca1
2788,peca1
21047,peca1
31947,peca1
15576,peca1
33169,peca1
34738,peca1
20424,peca1
10993,peca1
10840,peca1
3302,peca1
14933,peca1
32627,peca1
31361,peca1
27513,peca1
14218,peca1
1910,peca1
15537,peca1
11405,peca1
26849,peca1
26956,peca1
19861,peca1
26204,peca1
17396,peca1
6976,peca1
24962,peca1
23979,peca1
5846,peca1
10656,peca1
33622,peca1
22509,peca1
9022,peca1
13127,peca1
27788,peca1
29963,peca1
14330,peca1
12189,peca1
10920,peca1
35365,peca1
115,peca1
1987,peca1
16106,peca1
9842,peca1
36047,peca1
7265,peca1
1403,peca1
3339,peca1
4586,peca1
10778,peca1
6887,peca1
31878,peca1
15605,peca1
16900,peca1
18477,peca1
7576,peca1
28302,peca1
195,peca1
36012,peca1
21175,peca1
31895,peca1
9132,peca1
33636,peca1
35695,peca1
34898,peca1
31504,peca1
20869,peca1
11809,peca1
22880,peca1
16494,peca1
27072,peca1
6730,peca1
33899,peca1
1566,peca1
575,peca1
534,peca1
10930,peca1
21229,peca1
11771,peca1
24438,peca1
25562,peca1
27336,peca1
26832,peca1
36518,peca1
21474,peca1
20538,peca1
14137,peca1
10672,peca1
18837,peca1
3186,peca1
17712,peca1
31243,peca1
31125,peca1
28613,peca1
5007,peca1
14868,peca1
21032,peca1
5710,peca1
20017,peca1
31971,peca1
8994,peca1
17290,peca1
32501,peca1
15693,peca1
16854,peca1
30834,peca1
27660,peca1
19682,peca1
7361,peca1
32307,peca1
15583,peca1
13692,peca1
10308,peca1
20705,peca1
19890,peca1
13025,peca1
18141,peca1
11841,peca1
821,peca1
22576,peca1
14912,peca1
24452,peca1
25994,peca1
31642,peca1
30324,peca1
3034,peca1
15674,peca1
21283,peca1
17172,peca1
21619,peca1
6857,peca1
30759,peca1
9476,peca1
23643,peca1
21352,peca1
20613,peca1
30456,peca1
27461,peca1
27124,peca1
5980,peca1
30538,peca1
32730,peca1
35167,peca1
17605,peca1
24190,peca1
15852,peca1
35995,peca1
12144,peca1
15624,peca1
30110,peca1
5683,peca1
10000,peca1
11264,peca1
7001,peca1
20744,peca1
14289,peca1
17006,peca1
11055,peca1
29733,peca1
17588,peca1
16732,peca1
1829,peca1
1104,peca1
7960,peca1
2526,peca1
858,peca1
17602,peca1
9530,peca1
25389,peca1
2150,peca1
12864,peca1
2105,peca1
13252,peca1
13427,peca1
24477,peca1
2294,peca1
29895,peca1
16958,peca1
19217,peca1
23816,peca1
25298,peca1
1429,peca1
26516,peca1
1961,peca1
5374,peca1
31547,peca1
3465,peca1
5887,peca1
8363,peca1
29832,peca1
30548,peca1
4736,peca1
32506,peca1
25630,peca1
12294,peca1
1288,peca1
3874,peca1
28605,peca1
8175,peca1
11267,peca1
8271,peca1
17077,peca1
19700,peca1
27594,peca1
16052,peca1
8261,peca1
1598,peca1
30302,peca1
4923,peca1
9703,peca1
6536,peca1
19866,peca1
22082,peca1
2552,peca1
5639,peca1
19309,peca1
10060,peca1
23948,peca1
33386,peca1
31641,peca1
22369,peca1
27094,peca1
30113,peca1
7065,peca1
18859,peca1
29283,peca1
27039,peca1
12862,peca1
28197,peca1
6662,peca1
13616,peca1
22270,peca1
35264,peca1
5985,peca1
33283,peca1
11073,peca1
33448,peca1
16035,peca1
30621,peca1
24972,peca1
33801,peca1
6269,peca1
13289,peca1
17654,peca1
5888,peca1
32767,peca1
5661,peca1
25991,peca1
21635,peca1
6979,peca1
24128,peca1
32694,peca1
20318,peca1
555,peca1
1936,peca1
1782,peca1
4158,peca1
35989,peca1
21479,peca1
14457,peca1
27760,peca1
34604,peca1
31077,peca1
26945,peca1
11386,peca1
15653,peca1
34036,peca1
8274,peca1
21467,peca1
12321,peca1
22924,peca1
5848,peca1
17149,peca1
13539,peca1
16875,peca1
18682,peca1
10622,peca1
2067,peca1
5197,peca1
16262,peca1
11589,peca1
23468,peca1
19923,peca1
4974,peca1
36415,peca1
13187,peca1
34971,peca1
23636,peca1
24480,peca1
18066,peca1
5043,peca1
4056,peca1
34379,peca1
18080,peca1
178,peca1
35712,peca1
17551,peca1
24413,peca1
15761,peca1
8811,peca1
30539,peca1
18830,peca1
1655,peca1
3195,peca1
2300,peca1
14008,peca1
21419,peca1
22646,peca1
25670,peca1
14982,peca1
17022,peca1
11942,peca1
1985,peca1
7570,peca1
3165,peca1
24261,peca1
21147,peca1
26562,peca1
34724,peca1
10186,peca1
15888,peca1
10127,peca1
22,peca1
26039,peca1
31719,peca1
10694,peca1
17545,peca1
22624,peca1
31020,peca1
10417,peca1
13221,peca1
34897,peca1
4229,peca1
13831,peca1
35662,peca1
21356,peca1
20430,peca1
25390,peca1
16226,peca1
10978,peca1
27411,peca1
10330,peca1
8661,peca1
1090,peca1
35329,peca1
17473,peca1
6487,peca1
6283,peca1
30144,peca1
6598,peca1
26044,peca1
17778,peca1
35079,peca1
6159,peca1
17197,peca1
35539,peca1
26655,peca1
11595,peca1
5734,peca1
20291,peca1
8763,peca1
18961,peca1
29449,peca1
1332,peca1
14893,peca1
13978,peca1
24148,peca1
33755,peca1
30585,peca1
9329,peca1
1674,peca1
34618,peca1
8716,peca1
36569,peca1
20745,peca1
18765,peca1
12007,peca1
30151,peca1
33487,peca1
34270,peca1
11685,peca1
2275,peca1
32819,peca1
12660,peca1
25204,peca1
31102,peca1
11433,peca1
30833,peca1
23638,peca1
10582,peca1
6699,peca1
19781,peca1
32681,peca1
15820,peca1
30581,peca1
13152,peca1
33900,peca1
17440,peca1
6009,peca1
27576,peca1
21097,peca1
17185,peca1
14030,peca1
24095,peca1
33584,peca1
23582,peca1
26785,peca1
5642,peca1
5804,peca1
3853,peca1
2939,peca1
34103,peca1
1432,peca1
18540,peca1
5940,peca1
7857,peca1
29319,peca1
36110,peca1
27496,peca1
25346,peca1
4877,peca1
15983,peca1
34888,peca1
28328,peca1
24588,peca1
2014,peca1
22313,peca1
13220,peca1
27934,peca1
18867,peca1
22114,peca1
24890,peca1
1223,peca1
31525,peca1
6430,peca1
18316,peca1
33972,peca1
14679,peca1
8860,peca1
31672,peca1
15468,peca1
9495,peca1
21511,peca1
28221,peca1
34329,peca1
21118,peca1
23232,peca1
34671,peca1
12836,peca1
970,peca1
34692,peca1
25680,peca1
9650,peca1
20892,peca1
24045,peca1
10774,peca1
5589,peca1
32100,peca1
26427,peca1
3008,peca1
10588,peca1
25294,peca1
13972,peca1
24673,peca1
10215,peca1
35912,peca1
19521,peca1
28086,peca1
25208,peca1
2362,peca1
164,peca1
18642,peca1
24631,peca1
29120,peca1
10519,peca1
34586,peca1
28371,peca1
34634,peca1
8538,peca1
10313,peca1
16418,peca1
23002,peca1
31236,peca1
3048,peca1
2029,peca1
17120,peca1
29211,peca1
11785,peca1
26908,peca1
17192,peca1
28625,peca1
15443,peca1
18943,peca1
5025,peca1
18684,peca1
29402,peca1
25997,peca1
3872,peca1
33194,peca1
10602,peca1
27632,peca1
33827,peca1
1954,peca1
16397,peca1
5997,peca1
29782,peca1
32961,peca1
29142,peca1
17112,peca1
6089,peca1
32813,peca1
30714,peca1
24524,peca1
24250,peca1
26952,peca1
28583,peca1
1386,peca1
5026,peca1
31564,peca1
18221,peca1
34794,peca1
21358,peca1
945,peca1
2097,peca1
22850,peca1
33397,peca1
9281,peca1
1239,peca1
29934,peca1
20527,peca1
1713,peca1
19162,peca1
18611,peca1
13264,peca1
29683,peca1
22878,peca1
32505,peca1
35062,peca1
330,peca1
703,peca1
33029,peca1
8807,peca1
31587,peca1
5690,peca1
4869,peca1
6886,peca1
20083,peca1
31567,peca1
18513,peca1
32508,peca1
29972,peca1
902,peca1
30901,peca1
17841,peca1
10385,peca1
24257,peca1
1515,peca1
20132,peca1
12130,peca1
10789,peca1
17530,peca1
23884,peca1
23973,peca1
32174,peca1
26629,peca1
28852,peca1
35702,peca1
16713,peca1
7657,peca1
34652,peca1
7526,peca1
9019,peca1
16065,peca1
6843,peca1
18497,peca1
7197,peca1
12512,peca1
8791,peca1
16221,peca1
33067,peca1
27771,peca1
3280,peca1
8834,peca1
14574,peca1
20211,peca1
25757,peca1
11679,peca1
19868,peca1
14155,peca1
7138,peca1
23955,peca1
30634,peca1
22710,peca1
27251,peca1
31319,peca1
3278,peca1
1423,peca1
2894,peca1
28077,peca1
3806,peca1
24023,peca1
4597,peca1
33868,peca1
23599,peca1
8452,peca1
21600,peca1
17213,peca1
18078,peca1
10492,peca1
36101,peca1
35980,peca1
15253,peca1
15403,peca1
2828,peca1
10770,peca1
3371,peca1
5323,peca1
21004,peca1
21360,peca1
14242,peca1
32777,peca1
13756,peca1
15212,peca1
9152,peca1
20661,peca1
7304,peca1
3839,peca1
5220,peca1
28120,peca1
29679,peca1
34001,peca1
5398,peca1
22395,peca1
16190,peca1
19358,peca1
11099,peca1
18469,peca1
25054,peca1
1319,peca1
4555,peca1
15088,peca1
33573,peca1
29846,peca1
