index,maquina,data,falha
12807,35,2015-12-07,ok
9766,27,2015-08-21,ok
33920,93,2015-07-29,ok
21519,59,2015-09-21,ok
7514,21,2015-07-01,ok
7932,22,2015-08-19,ok
13584,38,2015-01-20,ok
26772,74,2015-01-22,ok
10264,28,2015-12-31,ok
19473,54,2015-02-18,ok
14112,39,2015-06-30,ok
16892,47,2015-02-02,ok
4140,12,2015-04-21,ok
24389,67,2015-07-22,ok
34746,95,2015-10-30,ok
2373,7,2015-06-25,ok
18392,51,2015-03-09,ok
28878,79,2015-10-25,ok
31221,86,2015-03-18,ok
3384,10,2015-03-30,ok
30517,84,2015-04-15,ok
17017,47,2015-06-07,ok
29046,80,2015-04-10,ok
7675,21,2015-12-08,ok
33192,91,2015-08-03,ok
11153,31,2015-06-04,ok
3746,11,2015-03-26,ok
19023,52,2015-11-27,ok
14181,39,2015-09-07,ok
6564,18,2015-11-26,ok
23709,65,2015-09-13,comp4
23836,66,2015-01-17,ok
22228,61,2015-08-29,ok
17216,47,2015-12-23,ok
11817,33,2015-03-25,ok
3607,10,2015-11-08,ok
32907,90,2015-10-23,ok
26823,74,2015-03-14,ok
32559,89,2015-11-11,ok
11596,32,2015-08-18,ok
25017,69,2015-04-09,ok
29577,81,2015-09-22,ok
30832,85,2015-02-23,ok
29180,80,2015-08-22,ok
25027,69,2015-04-19,ok
193,1,2015-07-13,ok
35845,98,2015-10-28,ok
170,1,2015-06-20,ok
1153,4,2015-02-24,ok
30741,84,2015-11-25,ok
18730,52,2015-02-08,ok
718,2,2015-12-18,ok
5329,15,2015-07-17,ok
14863,41,2015-07-19,ok
21546,59,2015-10-18,ok
2974,9,2015-02-14,ok
21814,60,2015-07-12,ok
28544,78,2015-11-26,ok
1644,5,2015-06-29,ok
28775,79,2015-07-14,ok
28383,78,2015-06-18,ok
167,1,2015-06-17,ok
941,3,2015-07-28,ok
13676,38,2015-04-22,ok
14128,39,2015-07-16,ok
8006,22,2015-11-01,ok
30343,83,2015-10-25,ok
9451,26,2015-10-11,ok
12788,35,2015-11-18,ok
18072,50,2015-04-24,ok
16132,45,2015-01-05,ok
31526,87,2015-01-16,ok
15773,44,2015-01-12,ok
20306,56,2015-05-30,ok
8805,25,2015-01-06,ok
24077,66,2015-09-14,ok
9783,27,2015-09-07,ok
17919,49,2015-11-23,ok
3342,10,2015-02-16,ok
24308,67,2015-05-02,ok
8826,25,2015-01-27,ok
28315,78,2015-04-11,ok
31669,87,2015-06-08,ok
8436,24,2015-01-03,ok
3094,9,2015-06-14,ok
8511,24,2015-03-19,ok
6523,18,2015-10-16,ok
8875,25,2015-03-17,ok
7350,21,2015-01-18,ok
26983,74,2015-08-21,ok
30910,85,2015-05-12,ok
4472,13,2015-03-18,ok
33856,93,2015-05-26,ok
20813,57,2015-10-17,ok
24723,68,2015-06-20,ok
9952,28,2015-02-22,ok
17722,49,2015-05-11,ok
25251,69,2015-11-29,ok
2341,7,2015-05-24,comp2
30915,85,2015-05-17,ok
26161,72,2015-05-24,ok
138,1,2015-05-19,ok
1222,4,2015-05-04,ok
30700,84,2015-10-15,ok
26324,72,2015-11-03,ok
16843,46,2015-12-16,ok
30409,83,2015-12-29,ok
4114,12,2015-03-26,ok
35613,98,2015-03-12,ok
8555,24,2015-05-02,ok
5270,15,2015-05-19,ok
24464,67,2015-10-05,ok
4698,13,2015-10-28,ok
9463,26,2015-10-23,ok
27878,77,2015-01-30,ok
11098,31,2015-04-10,ok
283,1,2015-10-11,ok
31090,85,2015-11-08,ok
22060,61,2015-03-14,ok
1885,6,2015-02-24,ok
27068,74,2015-11-14,ok
19870,55,2015-03-21,ok
31957,88,2015-03-22,ok
17452,48,2015-08-15,ok
17648,49,2015-02-26,ok
5793,16,2015-10-20,ok
2842,8,2015-10-06,ok
26360,72,2015-12-09,ok
18107,50,2015-05-29,ok
10029,28,2015-05-10,ok
13919,38,2015-12-20,ok
3860,11,2015-07-17,ok
15178,42,2015-05-29,ok
17102,47,2015-08-31,ok
25868,71,2015-08-05,ok
11311,31,2015-11-09,ok
36163,99,2015-09-10,ok
30130,83,2015-03-27,ok
23283,64,2015-07-16,ok
2743,8,2015-06-29,ok
10081,28,2015-07-01,ok
17524,48,2015-10-26,ok
16375,45,2015-09-05,ok
12576,35,2015-04-21,ok
35361,97,2015-07-04,ok
17387,48,2015-06-11,ok
620,2,2015-09-11,ok
35882,98,2015-12-04,ok
16435,45,2015-11-04,ok
4520,13,2015-05-04,ok
26871,74,2015-05-01,ok
32047,88,2015-06-20,ok
12247,34,2015-05-28,ok
30609,84,2015-07-16,ok
34640,95,2015-07-16,ok
27463,75,2015-12-13,ok
7852,22,2015-05-31,ok
34623,95,2015-06-29,ok
12962,36,2015-05-10,ok
1535,5,2015-03-12,ok
17293,48,2015-03-09,ok
31440,86,2015-10-23,ok
5908,17,2015-02-11,ok
8467,24,2015-02-03,ok
7279,20,2015-11-09,ok
4254,12,2015-08-13,ok
29137,80,2015-07-10,ok
32397,89,2015-06-02,ok
34799,95,2015-12-22,ok
21006,58,2015-04-27,ok
30384,83,2015-12-05,ok
29153,80,2015-07-26,ok
36186,99,2015-10-03,ok
24545,67,2015-12-25,ok
4075,12,2015-02-15,ok
32924,90,2015-11-09,ok
1195,4,2015-04-07,ok
12505,35,2015-02-09,ok
4620,13,2015-08-12,ok
14507,40,2015-07-29,ok
17854,49,2015-09-19,ok
25222,69,2015-10-31,ok
17643,49,2015-02-21,ok
30782,85,2015-01-04,ok
20215,56,2015-02-28,ok
30169,83,2015-05-05,ok
24986,69,2015-03-09,ok
28412,78,2015-07-17,ok
30303,83,2015-09-15,ok
15324,42,2015-10-22,ok
14753,41,2015-03-31,ok
1065,3,2015-11-29,ok
14524,40,2015-08-15,ok
18113,50,2015-06-04,ok
21054,58,2015-06-14,ok
28891,79,2015-11-07,ok
30175,83,2015-05-11,ok
13301,37,2015-04-13,ok
8726,24,2015-10-20,ok
2580,8,2015-01-17,ok
12560,35,2015-04-05,ok
15010,41,2015-12-13,ok
1932,6,2015-04-12,ok
20840,57,2015-11-13,ok
27853,77,2015-01-05,ok
31436,86,2015-10-19,ok
29160,80,2015-08-02,ok
9544,27,2015-01-11,ok
15255,42,2015-08-14,ok
29643,81,2015-11-27,ok
35887,98,2015-12-09,ok
35309,97,2015-05-13,ok
30051,83,2015-01-07,ok
3361,10,2015-03-07,ok
27535,76,2015-02-22,ok
11274,31,2015-10-03,ok
25615,70,2015-11-27,ok
7415,21,2015-03-24,ok
6718,19,2015-04-28,ok
5733,16,2015-08-21,ok
3330,10,2015-02-04,ok
33312,91,2015-12-01,ok
11742,33,2015-01-10,ok
10857,30,2015-08-13,ok
33710,92,2016-01-01,ok
27392,75,2015-10-03,ok
1236,4,2015-05-18,ok
36492,100,2015-08-04,ok
6663,19,2015-03-04,ok
15559,43,2015-06-13,ok
26221,72,2015-07-23,ok
5651,16,2015-06-01,comp2
19114,53,2015-02-25,ok
15270,42,2015-08-29,ok
2241,7,2015-02-13,ok
24799,68,2015-09-04,ok
30266,83,2015-08-09,ok
23409,64,2015-11-19,ok
18120,50,2015-06-11,ok
26064,72,2015-02-16,ok
30986,85,2015-07-27,ok
10506,29,2015-08-29,ok
31264,86,2015-04-30,ok
28800,79,2015-08-08,ok
18420,51,2015-04-06,ok
4508,13,2015-04-22,ok
12765,35,2015-10-26,ok
16009,44,2015-09-05,ok
32706,90,2015-04-06,ok
3329,10,2015-02-03,ok
3919,11,2015-09-14,ok
26669,73,2015-10-12,ok
8929,25,2015-05-10,ok
9248,26,2015-03-22,ok
4710,13,2015-11-09,ok
32322,89,2015-03-19,ok
2588,8,2015-01-25,ok
14408,40,2015-04-21,ok
34229,94,2015-06-02,ok
18067,50,2015-04-19,ok
30669,84,2015-09-14,ok
27567,76,2015-03-26,ok
12875,36,2015-02-12,ok
30956,85,2015-06-27,ok
34330,94,2015-09-11,ok
28283,78,2015-03-10,ok
25104,69,2015-07-05,ok
2922,8,2015-12-25,ok
8337,23,2015-09-27,ok
16211,45,2015-03-25,ok
12435,34,2015-12-02,ok
17255,48,2015-01-30,ok
27998,77,2015-05-30,ok
33784,93,2015-03-15,ok
16225,45,2015-04-08,ok
20266,56,2015-04-20,ok
30954,85,2015-06-25,ok
18918,52,2015-08-15,ok
209,1,2015-07-29,ok
21743,60,2015-05-02,ok
17365,48,2015-05-20,ok
9787,27,2015-09-11,ok
24168,66,2015-12-14,ok
5057,14,2015-10-20,ok
8405,23,2015-12-04,ok
24945,69,2015-01-27,ok
34529,95,2015-03-27,ok
25813,71,2015-06-11,ok
25622,70,2015-12-04,ok
12890,36,2015-02-27,ok
32978,91,2015-01-01,ok
4221,12,2015-07-11,ok
17738,49,2015-05-27,ok
11727,32,2015-12-27,ok
28470,78,2015-09-13,ok
3382,10,2015-03-28,ok
7940,22,2015-08-27,ok
12774,35,2015-11-04,ok
21919,60,2015-10-25,ok
24913,68,2015-12-27,ok
27019,74,2015-09-26,ok
5913,17,2015-02-16,ok
35812,98,2015-09-25,ok
30766,84,2015-12-20,ok
25288,70,2015-01-04,ok
13841,38,2015-10-04,ok
13312,37,2015-04-24,ok
15907,44,2015-05-26,ok
29185,80,2015-08-27,ok
20598,57,2015-03-16,ok
4346,12,2015-11-13,ok
11662,32,2015-10-23,ok
35899,98,2015-12-21,ok
13947,39,2015-01-16,ok
14757,41,2015-04-04,ok
13772,38,2015-07-27,ok
33731,93,2015-01-21,ok
12595,35,2015-05-10,ok
13737,38,2015-06-22,ok
17688,49,2015-04-07,ok
13614,38,2015-02-19,ok
21274,59,2015-01-19,ok
19026,52,2015-11-30,ok
27842,76,2015-12-26,ok
27323,75,2015-07-26,ok
33155,91,2015-06-27,ok
2347,7,2015-05-30,ok
24460,67,2015-10-01,ok
20980,58,2015-04-01,ok
10845,30,2015-08-02,ok
15201,42,2015-06-21,ok
20809,57,2015-10-13,ok
23898,66,2015-03-20,ok
13245,37,2015-02-16,ok
20082,55,2015-10-19,ok
34576,95,2015-05-13,ok
27782,76,2015-10-27,ok
29141,80,2015-07-14,ok
17959,50,2015-01-01,ok
28935,79,2015-12-21,ok
2942,9,2015-01-13,ok
4404,13,2015-01-09,ok
10431,29,2015-06-15,ok
23334,64,2015-09-05,ok
13924,38,2015-12-25,ok
17179,47,2015-11-16,ok
22039,61,2015-02-21,ok
7895,22,2015-07-13,ok
4459,13,2015-03-05,ok
20124,55,2015-11-30,ok
9074,25,2015-09-30,ok
26561,73,2015-06-26,ok
9291,26,2015-05-04,ok
32823,90,2015-08-01,ok
11476,32,2015-04-21,ok
20838,57,2015-11-11,ok
33514,92,2015-06-19,ok
8099,23,2015-02-01,ok
18656,51,2015-11-28,ok
24626,68,2015-03-15,ok
17904,49,2015-11-08,ok
9221,26,2015-02-23,ok
33820,93,2015-04-20,ok
22635,62,2015-10-09,ok
25248,69,2015-11-26,ok
25707,71,2015-02-25,comp2
6701,19,2015-04-11,ok
3897,11,2015-08-23,ok
11850,33,2015-04-27,ok
18393,51,2015-03-10,ok
32389,89,2015-05-25,ok
7217,20,2015-09-08,ok
28240,78,2015-01-26,ok
7081,20,2015-04-25,ok
12794,35,2015-11-24,ok
2551,7,2015-12-20,comp1
10442,29,2015-06-26,ok
34442,94,2015-12-31,ok
18690,51,2016-01-01,ok
11682,32,2015-11-12,ok
17310,48,2015-03-26,ok
19441,54,2015-01-17,ok
13296,37,2015-04-08,ok
23273,64,2015-07-06,ok
26144,72,2015-05-07,ok
28650,79,2015-03-11,ok
31872,87,2015-12-28,ok
26570,73,2015-07-05,ok
16068,44,2015-11-03,ok
26597,73,2015-08-01,ok
30165,83,2015-05-01,ok
6404,18,2015-06-19,ok
15581,43,2015-07-05,ok
25429,70,2015-05-25,ok
13789,38,2015-08-13,ok
2810,8,2015-09-04,ok
36226,99,2015-11-12,ok
30874,85,2015-04-06,ok
322,1,2015-11-19,ok
22656,62,2015-10-30,ok
11952,33,2015-08-07,ok
31420,86,2015-10-03,ok
16419,45,2015-10-19,comp4
13480,37,2015-10-09,ok
31844,87,2015-11-30,ok
9031,25,2015-08-18,ok
32193,88,2015-11-12,ok
23024,63,2015-10-31,ok
119,1,2015-04-30,ok
24665,68,2015-04-23,ok
26977,74,2015-08-15,ok
3149,9,2015-08-08,ok
5499,16,2015-01-01,ok
14727,41,2015-03-05,ok
23417,64,2015-11-27,ok
24672,68,2015-04-30,ok
4151,12,2015-05-02,ok
1615,5,2015-05-31,ok
21472,59,2015-08-05,ok
23487,65,2015-02-04,ok
26995,74,2015-09-02,ok
27084,74,2015-11-30,ok
10483,29,2015-08-06,ok
10457,29,2015-07-11,ok
24571,68,2015-01-19,ok
32148,88,2015-09-28,ok
6325,18,2015-04-01,ok
33935,93,2015-08-13,ok
28083,77,2015-08-23,ok
9526,26,2015-12-25,ok
3568,10,2015-09-30,ok
13964,39,2015-02-02,ok
15639,43,2015-09-01,ok
28851,79,2015-09-28,ok
9459,26,2015-10-19,ok
4847,14,2015-03-24,ok
5210,15,2015-03-20,ok
3589,10,2015-10-21,ok
19077,53,2015-01-19,ok
10784,30,2015-06-02,ok
26206,72,2015-07-08,ok
1945,6,2015-04-25,ok
22302,61,2015-11-11,ok
9894,27,2015-12-27,ok
25070,69,2015-06-01,ok
7355,21,2015-01-23,comp3
21150,58,2015-09-18,ok
14083,39,2015-06-01,ok
17187,47,2015-11-24,ok
35671,98,2015-05-08,ok
5982,17,2015-04-25,ok
20171,56,2015-01-15,ok
2075,6,2015-09-02,ok
7791,22,2015-04-01,ok
30837,85,2015-02-28,ok
22035,61,2015-02-17,ok
29872,82,2015-07-13,ok
30237,83,2015-07-12,ok
29293,80,2015-12-13,ok
1764,5,2015-10-27,ok
19835,55,2015-02-14,ok
35908,98,2015-12-30,ok
14198,39,2015-09-24,ok
22972,63,2015-09-09,ok
16986,47,2015-05-07,ok
22719,62,2016-01-01,ok
22184,61,2015-07-16,ok
5436,15,2015-11-01,comp2
5468,15,2015-12-02,ok
4513,13,2015-04-27,ok
31787,87,2015-10-04,ok
23211,64,2015-05-05,comp4
31083,85,2015-11-01,ok
18118,50,2015-06-09,ok
28242,78,2015-01-28,ok
6914,19,2015-11-10,ok
18818,52,2015-05-07,ok
15857,44,2015-04-06,ok
16280,45,2015-06-02,ok
21908,60,2015-10-14,ok
16652,46,2015-06-08,ok
85,1,2015-03-27,ok
15162,42,2015-05-13,ok
18472,51,2015-05-28,ok
36035,99,2015-05-05,ok
11376,32,2015-01-11,ok
21398,59,2015-05-23,ok
22303,61,2015-11-12,ok
28061,77,2015-08-01,ok
33381,92,2015-02-07,ok
35223,97,2015-02-16,ok
13633,38,2015-03-10,ok
29095,80,2015-05-29,ok
30498,84,2015-03-27,ok
33853,93,2015-05-23,ok
20819,57,2015-10-23,ok
15574,43,2015-06-28,ok
12679,35,2015-08-02,ok
6694,19,2015-04-04,ok
22328,61,2015-12-07,ok
26548,73,2015-06-13,ok
20469,56,2015-11-08,ok
36065,99,2015-06-04,ok
11427,32,2015-03-03,ok
4092,12,2015-03-04,ok
284,1,2015-10-12,ok
7087,20,2015-05-01,ok
6402,18,2015-06-17,ok
10837,30,2015-07-25,ok
30296,83,2015-09-08,ok
29773,82,2015-04-05,ok
12565,35,2015-04-10,ok
25170,69,2015-09-09,ok
5394,15,2015-09-20,ok
30307,83,2015-09-19,ok
31602,87,2015-04-02,ok
20375,56,2015-08-07,ok
2396,7,2015-07-18,ok
13082,36,2015-09-07,ok
13305,37,2015-04-17,ok
21677,60,2015-02-25,ok
24689,68,2015-05-17,ok
31970,88,2015-04-04,comp2
561,2,2015-07-14,ok
29774,82,2015-04-06,ok
13246,37,2015-02-17,ok
3815,11,2015-06-02,ok
25771,71,2015-04-30,ok
14,1,2015-01-15,ok
2589,8,2015-01-26,ok
18917,52,2015-08-14,ok
14045,39,2015-04-24,ok
20399,56,2015-08-31,ok
24710,68,2015-06-07,ok
28427,78,2015-08-01,ok
35199,97,2015-01-24,comp3
6090,17,2015-08-11,ok
26305,72,2015-10-15,ok
9717,27,2015-07-03,ok
9513,26,2015-12-12,ok
13489,37,2015-10-18,ok
21366,59,2015-04-21,ok
35016,96,2015-07-26,ok
11608,32,2015-08-30,ok
1227,4,2015-05-09,ok
19134,53,2015-03-17,ok
30017,82,2015-12-05,ok
20341,56,2015-07-04,ok
4097,12,2015-03-09,ok
5868,17,2015-01-02,comp4
2419,7,2015-08-10,ok
35430,97,2015-09-11,ok
10486,29,2015-08-09,ok
1789,5,2015-11-21,ok
6803,19,2015-07-22,ok
23071,63,2015-12-17,ok
22406,62,2015-02-22,ok
467,2,2015-04-11,ok
20032,55,2015-08-30,ok
22497,62,2015-05-24,ok
4222,12,2015-07-12,ok
16229,45,2015-04-12,ok
31416,86,2015-09-29,ok
12514,35,2015-02-18,ok
12920,36,2015-03-29,ok
13542,37,2015-12-10,ok
35443,97,2015-09-24,ok
27132,75,2015-01-16,ok
2175,6,2015-12-11,ok
6782,19,2015-07-01,ok
35448,97,2015-09-29,ok
32249,89,2015-01-05,ok
16407,45,2015-10-07,ok
16718,46,2015-08-13,ok
35816,98,2015-09-29,ok
17859,49,2015-09-24,ok
27596,76,2015-04-24,ok
16687,46,2015-07-13,ok
26421,73,2015-02-06,ok
18621,51,2015-10-24,ok
22941,63,2015-08-09,ok
1586,5,2015-05-02,ok
8525,24,2015-04-02,comp4
34098,94,2015-01-22,ok
11111,31,2015-04-23,ok
42,1,2015-02-12,ok
15906,44,2015-05-25,ok
6795,19,2015-07-14,ok
18035,50,2015-03-18,ok
21143,58,2015-09-11,ok
904,3,2015-06-21,ok
24532,67,2015-12-12,ok
10934,30,2015-10-29,ok
29523,81,2015-07-30,ok
18808,52,2015-04-27,ok
16844,46,2015-12-17,ok
23085,63,2015-12-31,ok
18136,50,2015-06-27,ok
6846,19,2015-09-03,ok
7736,22,2015-02-06,comp3
28547,78,2015-11-29,ok
35819,98,2015-10-02,ok
13826,38,2015-09-19,ok
16563,46,2015-03-11,ok
30508,84,2015-04-06,ok
20317,56,2015-06-10,ok
7061,20,2015-04-05,ok
136,1,2015-05-17,ok
27922,77,2015-03-15,ok
4307,12,2015-10-05,ok
35285,97,2015-04-19,ok
25565,70,2015-10-08,ok
22090,61,2015-04-13,ok
17546,48,2015-11-17,ok
16409,45,2015-10-09,ok
27394,75,2015-10-05,ok
17802,49,2015-07-30,ok
10052,28,2015-06-02,ok
25073,69,2015-06-04,ok
3340,10,2015-02-14,ok
7459,21,2015-05-07,ok
13625,38,2015-03-02,ok
5603,16,2015-04-14,ok
27595,76,2015-04-23,ok
28900,79,2015-11-16,ok
20639,57,2015-04-26,ok
6050,17,2015-07-02,ok
10210,28,2015-11-07,ok
10082,28,2015-07-02,ok
2338,7,2015-05-21,ok
28462,78,2015-09-05,ok
7042,20,2015-03-17,ok
15886,44,2015-05-05,ok
13184,36,2015-12-18,ok
16320,45,2015-07-12,ok
35453,97,2015-10-04,ok
9681,27,2015-05-28,ok
25271,69,2015-12-19,ok
33982,93,2015-09-29,ok
4207,12,2015-06-27,ok
12027,33,2015-10-21,ok
26940,74,2015-07-09,ok
1069,3,2015-12-03,comp2
35800,98,2015-09-13,ok
28124,77,2015-10-03,ok
23927,66,2015-04-18,ok
31741,87,2015-08-19,ok
22856,63,2015-05-16,ok
17466,48,2015-08-29,ok
3881,11,2015-08-07,ok
17421,48,2015-07-15,ok
2870,8,2015-11-03,ok
17205,47,2015-12-12,ok
10948,30,2015-11-12,ok
19577,54,2015-06-02,ok
29236,80,2015-10-17,ok
7082,20,2015-04-26,ok
21845,60,2015-08-12,ok
19661,54,2015-08-25,ok
14094,39,2015-06-12,ok
405,2,2015-02-09,ok
36039,99,2015-05-09,ok
15485,43,2015-03-31,ok
14767,41,2015-04-14,ok
18470,51,2015-05-26,ok
17299,48,2015-03-15,ok
15451,43,2015-02-25,ok
24809,68,2015-09-14,ok
9679,27,2015-05-26,ok
7864,22,2015-06-12,ok
1302,4,2015-07-23,ok
21193,58,2015-10-31,ok
21527,59,2015-09-29,ok
6479,18,2015-09-02,ok
13178,36,2015-12-12,ok
25916,71,2015-09-22,ok
15015,41,2015-12-18,ok
11287,31,2015-10-16,ok
10178,28,2015-10-06,ok
18015,50,2015-02-26,ok
10281,29,2015-01-16,ok
18662,51,2015-12-04,ok
33060,91,2015-03-24,ok
31623,87,2015-04-23,ok
13781,38,2015-08-05,ok
32803,90,2015-07-12,ok
1014,3,2015-10-09,ok
17090,47,2015-08-19,ok
8649,24,2015-08-04,ok
35932,99,2015-01-22,ok
17715,49,2015-05-04,ok
2214,7,2015-01-18,ok
15833,44,2015-03-13,ok
32408,89,2015-06-13,ok
31877,88,2015-01-01,ok
10461,29,2015-07-15,ok
16436,45,2015-11-05,ok
25960,71,2015-11-05,ok
5116,14,2015-12-18,ok
19004,52,2015-11-08,ok
33681,92,2015-12-03,ok
15315,42,2015-10-13,ok
17201,47,2015-12-08,ok
7236,20,2015-09-27,ok
11251,31,2015-09-10,ok
11931,33,2015-07-17,ok
4147,12,2015-04-28,ok
25035,69,2015-04-27,ok
9386,26,2015-08-07,ok
32574,89,2015-11-26,ok
20312,56,2015-06-05,ok
36389,100,2015-04-23,ok
6615,19,2015-01-15,ok
33579,92,2015-08-23,ok
6247,18,2015-01-13,ok
34096,94,2015-01-20,ok
295,1,2015-10-23,ok
21789,60,2015-06-17,ok
29205,80,2015-09-16,ok
33128,91,2015-05-31,ok
5340,15,2015-07-28,ok
10105,28,2015-07-25,ok
33804,93,2015-04-04,ok
8450,24,2015-01-17,ok
7243,20,2015-10-04,ok
33715,93,2015-01-05,ok
21842,60,2015-08-09,ok
225,1,2015-08-14,ok
13189,36,2015-12-23,ok
17526,48,2015-10-28,ok
12846,36,2015-01-14,ok
484,2,2015-04-28,ok
25107,69,2015-07-08,ok
32392,89,2015-05-28,ok
18130,50,2015-06-21,ok
3895,11,2015-08-21,ok
31180,86,2015-02-05,ok
21738,60,2015-04-27,ok
25957,71,2015-11-02,ok
3170,9,2015-08-29,ok
24192,67,2015-01-06,ok
24712,68,2015-06-09,ok
19287,53,2015-08-17,ok
36130,99,2015-08-08,ok
9627,27,2015-04-04,ok
33743,93,2015-02-02,ok
33810,93,2015-04-10,ok
5999,17,2015-05-12,ok
6658,19,2015-02-27,comp4
16832,46,2015-12-05,ok
11934,33,2015-07-20,ok
14802,41,2015-05-19,ok
6772,19,2015-06-21,ok
12735,35,2015-09-26,ok
22575,62,2015-08-10,ok
32947,90,2015-12-02,ok
9962,28,2015-03-04,ok
2191,6,2015-12-27,ok
11387,32,2015-01-22,ok
15539,43,2015-05-24,ok
13121,36,2015-10-16,ok
30797,85,2015-01-19,ok
17412,48,2015-07-06,ok
31452,86,2015-11-04,ok
9094,25,2015-10-20,ok
8948,25,2015-05-29,ok
28354,78,2015-05-20,ok
11464,32,2015-04-09,ok
13171,36,2015-12-05,ok
2541,7,2015-12-10,ok
20913,58,2015-01-24,ok
15700,43,2015-11-01,ok
2940,9,2015-01-11,ok
4837,14,2015-03-14,ok
26765,74,2015-01-15,ok
8571,24,2015-05-18,ok
8564,24,2015-05-11,ok
36616,100,2015-12-06,ok
27560,76,2015-03-19,comp1
16038,44,2015-10-04,ok
17392,48,2015-06-16,ok
23424,64,2015-12-04,ok
14304,40,2015-01-07,ok
4666,13,2015-09-26,ok
23419,64,2015-11-29,ok
7323,20,2015-12-23,ok
31942,88,2015-03-07,ok
10688,30,2015-02-26,ok
10253,28,2015-12-20,ok
2237,7,2015-02-09,ok
26801,74,2015-02-20,ok
1452,4,2015-12-20,ok
23301,64,2015-08-03,ok
17699,49,2015-04-18,ok
23635,65,2015-07-02,ok
9821,27,2015-10-15,ok
28865,79,2015-10-12,ok
24874,68,2015-11-18,ok
20358,56,2015-07-21,ok
29676,81,2015-12-30,ok
8802,25,2015-01-03,ok
17946,49,2015-12-20,ok
32034,88,2015-06-07,ok
28329,78,2015-04-25,ok
18276,50,2015-11-14,ok
35419,97,2015-08-31,ok
11015,31,2015-01-17,ok
20537,57,2015-01-14,ok
26478,73,2015-04-04,ok
28988,80,2015-02-11,ok
12476,35,2015-01-11,ok
20267,56,2015-04-21,ok
18970,52,2015-10-06,ok
18192,50,2015-08-22,ok
32456,89,2015-07-31,ok
9862,27,2015-11-25,ok
22657,62,2015-10-31,ok
19546,54,2015-05-02,ok
30271,83,2015-08-14,comp2
5475,15,2015-12-09,ok
34016,93,2015-11-02,ok
32598,89,2015-12-20,ok
25842,71,2015-07-10,ok
21099,58,2015-07-29,ok
3518,10,2015-08-11,ok
12550,35,2015-03-26,ok
8233,23,2015-06-15,ok
31988,88,2015-04-22,ok
19908,55,2015-04-28,ok
103,1,2015-04-14,ok
17364,48,2015-05-19,ok
13469,37,2015-09-28,ok
30125,83,2015-03-22,ok
8180,23,2015-04-23,ok
5114,14,2015-12-16,ok
20361,56,2015-07-24,ok
29694,82,2015-01-16,ok
4326,12,2015-10-24,ok
3699,11,2015-02-07,ok
17325,48,2015-04-10,ok
31484,86,2015-12-06,ok
26470,73,2015-03-27,ok
26293,72,2015-10-03,ok
8588,24,2015-06-04,ok
27846,76,2015-12-30,ok
22920,63,2015-07-19,ok
25654,71,2015-01-04,ok
278,1,2015-10-06,ok
14256,39,2015-11-21,ok
10824,30,2015-07-12,ok
21256,59,2015-01-01,ok
24926,69,2015-01-08,ok
17760,49,2015-06-18,ok
36113,99,2015-07-22,ok
1797,5,2015-11-29,ok
17298,48,2015-03-14,ok
19350,53,2015-10-19,ok
11786,33,2015-02-22,ok
6801,19,2015-07-20,ok
12358,34,2015-09-16,ok
34951,96,2015-05-22,ok
30806,85,2015-01-28,ok
12178,34,2015-03-20,ok
11936,33,2015-07-22,ok
17811,49,2015-08-08,ok
3622,10,2015-11-23,ok
17426,48,2015-07-20,ok
31355,86,2015-07-30,ok
27527,76,2015-02-14,ok
19456,54,2015-02-01,ok
29324,81,2015-01-12,ok
1588,5,2015-05-04,ok
34952,96,2015-05-23,ok
16784,46,2015-10-18,ok
11706,32,2015-12-06,ok
10126,28,2015-08-15,ok
5320,15,2015-07-08,ok
17542,48,2015-11-13,ok
2124,6,2015-10-21,ok
5510,16,2015-01-11,ok
21513,59,2015-09-15,ok
20816,57,2015-10-20,ok
34790,95,2015-12-13,ok
25716,71,2015-03-06,ok
9438,26,2015-09-28,ok
17691,49,2015-04-10,ok
12602,35,2015-05-17,ok
36206,99,2015-10-23,ok
31986,88,2015-04-20,ok
30238,83,2015-07-13,ok
6110,17,2015-08-31,ok
23391,64,2015-11-01,ok
36045,99,2015-05-15,ok
22939,63,2015-08-07,ok
4911,14,2015-05-27,ok
21130,58,2015-08-29,ok
28811,79,2015-08-19,ok
30325,83,2015-10-07,ok
2669,8,2015-04-16,ok
29849,82,2015-06-20,ok
20402,56,2015-09-03,ok
34694,95,2015-09-08,ok
20780,57,2015-09-14,ok
26563,73,2015-06-28,ok
194,1,2015-07-14,ok
30918,85,2015-05-20,ok
12523,35,2015-02-27,ok
26029,72,2015-01-12,ok
2514,7,2015-11-13,ok
23735,65,2015-10-09,ok
13643,38,2015-03-20,ok
36269,99,2015-12-25,ok
6135,17,2015-09-25,ok
30123,83,2015-03-20,ok
23902,66,2015-03-24,ok
31369,86,2015-08-13,ok
14420,40,2015-05-03,ok
33563,92,2015-08-07,ok
11718,32,2015-12-18,ok
9629,27,2015-04-06,ok
36401,100,2015-05-05,ok
11486,32,2015-05-01,ok
20567,57,2015-02-13,ok
30174,83,2015-05-10,ok
32695,90,2015-03-26,ok
17563,48,2015-12-04,ok
9724,27,2015-07-10,ok
27233,75,2015-04-27,ok
5314,15,2015-07-02,ok
8014,22,2015-11-09,ok
26722,73,2015-12-04,ok
17039,47,2015-06-29,ok
17257,48,2015-02-01,ok
